pais,año,valor,indicador,codigo,url_origen,fecha_descarga
Colombia,2024,7951.08624019412,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Colombia,2023,7012.49169137756,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Colombia,2022,6680.44506854481,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Colombia,2021,6222.62164397614,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Colombia,2020,5339.68711357943,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Colombia,2019,6472.54544924705,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Colombia,2018,6816.96818309544,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Colombia,2017,6479.53231292429,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Colombia,2016,5959.84250367574,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Mexico,2025,13889.2339628708,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Mexico,2024,13988.0423745241,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Mexico,2023,13830.843848864,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Mexico,2022,11405.7940469896,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Mexico,2021,10314.0506733708,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Mexico,2020,8841.27074929751,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Mexico,2019,10369.5553593527,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Mexico,2018,10084.7937570364,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Mexico,2017,9649.27816729586,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Mexico,2016,9097.92397674769,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Peru,2025,9684.41170314988,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Peru,2024,8526.29665719783,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Peru,2023,7919.04634828547,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Peru,2022,7353.74598721667,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Peru,2021,6828.53422535638,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Peru,2020,6133.32552410183,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Peru,2019,7037.00803692604,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Peru,2018,6978.49121548627,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Peru,2017,6736.16693725487,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Peru,2016,6217.03599995447,PBI per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/NY.GDP.PCAP.CD?format=json&date=2016:2026&per_page=500,2026-08-27
Brazil,2023,1.1938,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Brazil,2022,1.18873,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Brazil,2021,1.13371,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Brazil,2020,1.21907,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Brazil,2019,1.15115,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Brazil,2018,1.15016,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Brazil,2017,1.1175,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Brazil,2016,1.19584,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Chile,2022,0.39205,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Chile,2021,0.36063,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Chile,2020,0.33525,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Chile,2019,0.34243,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Chile,2018,0.36916,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Chile,2017,0.35679,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Chile,2016,0.37103,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Colombia,2020,0.2894,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Colombia,2019,0.32201,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Colombia,2018,0.31233,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Colombia,2017,0.26109,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Colombia,2016,0.27051,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Mexico,2024,0.25372,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Mexico,2023,0.26746,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Mexico,2022,0.25727,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Mexico,2021,0.27305,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Mexico,2020,0.29185,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Mexico,2019,0.27629,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Mexico,2018,0.29816,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Mexico,2017,0.31955,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Mexico,2016,0.37601,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Peru,2023,0.17611,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Peru,2022,0.16206,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Peru,2021,0.13754,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Peru,2020,0.17229,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Peru,2019,0.15696,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Peru,2018,0.12683,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Peru,2017,0.12085,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
Peru,2016,0.12008,Gasto en investigación y desarrollo (% del PBI),GB.XPD.RSDV.GD.ZS,https://api.worldbank.org/v2/country/PER;CHL;COL;MEX;BRA/indicator/GB.XPD.RSDV.GD.ZS?format=json&date=2016:2026&per_page=500,2026-08-27
