periodo,valor,codigo,url_origen,fecha_descarga,hash_respuesta,indicador
Ene.2026,181.727823593049,PN01770AM,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — índice 2007 = 100
Feb.2026,178.717924011079,PN01770AM,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — índice 2007 = 100
Mar.2026,186.092156982542,PN01770AM,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — índice 2007 = 100
Abr.2026,191.263933498313,PN01770AM,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — índice 2007 = 100
May.2026,195.817894165455,PN01770AM,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — índice 2007 = 100
Jun.2026,189.904151223157,PN01770AM,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — índice 2007 = 100
Ene.2021,-0.9973413200216275,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Feb.2021,-3.8213261074683924,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Mar.2021,19.868213780831635,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Abr.2021,59.89476232915638,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
May.2021,48.59932211153839,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Jun.2021,23.411093323946417,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Jul.2021,13.317282977108169,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Ago.2021,12.011599602955215,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Sep.2021,10.03104691749348,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Oct.2021,4.769412278265661,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Nov.2021,3.759394523872839,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Dic.2021,2.0385789534359544,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Ene.2022,3.072338208943215,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Feb.2022,4.8481714181969116,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Mar.2022,3.9060908103935255,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Abr.2022,4.059567354480076,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
May.2022,2.555612450886424,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Jun.2022,3.733406729630606,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Jul.2022,1.9992999554811597,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Ago.2022,2.0092345071086593,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Sep.2022,2.1575485636081915,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Oct.2022,2.60004901094657,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Nov.2022,2.196111193782513,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Dic.2022,1.2854948180362369,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Ene.2023,-0.5782733293838604,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Feb.2023,-0.3495957056541821,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Mar.2023,0.8323145765044115,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Abr.2023,0.6912245842968234,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
May.2023,-1.1709307198119356,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Jun.2023,-0.6959844296386297,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Jul.2023,-1.0158375581076795,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Ago.2023,0.06147504743347909,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Sep.2023,-0.906756202466219,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Oct.2023,-0.6823076911416925,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Nov.2023,0.701153437700408,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Dic.2023,-0.9456792800850988,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Ene.2024,1.8309746197635368,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Feb.2024,3.162410008074734,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Mar.2024,-0.40969012095900537,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Abr.2024,5.529869813713462,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
May.2024,5.706913108378142,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Jun.2024,0.37058532203870787,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Jul.2024,4.8586819728822395,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Ago.2024,3.970281009481491,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Sep.2024,3.4905323567959945,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Oct.2024,3.831103417737758,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Nov.2024,4.382006829621488,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Dic.2024,5.066222155649136,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Ene.2025,4.402684086259967,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Feb.2025,2.8313536139537465,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Mar.2025,4.774442178514016,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Abr.2025,1.2996738062576174,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
May.2025,2.0224032488495247,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Jun.2025,4.940051559995173,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Jul.2025,3.5506417541528723,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Ago.2025,3.1649960094561447,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Sep.2025,4.392600490120824,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Oct.2025,4.176321536390515,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Nov.2025,1.5892023660802446,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Dic.2025,4.140633480020184,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Ene.2026,3.755634413786968,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Feb.2026,3.6803776464539473,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Mar.2026,3.267929812339454,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Abr.2026,3.8079127939524726,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
May.2026,2.1689999999999765,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
Jun.2026,1.7513508584606985,PN01770AM/var12,https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json/2020-1/2026-8/esp,2026-08-27,8e1044f78d29b613,Producto bruto interno — variación % interanual (cálculo propio)
